ad_group_id,campaign_id,ad_group_name,audience_id,channel,bid_strategy,avg_bid,weekly_budget_allocated,weekly_budget_spent,impressions,clicks,conversions,conversion_value,ctr,cvr,roas,week
59,12,AG_12_4,AUD9,Display,Manual CPC,7.09,264876.28,271881.62,1935788,41457,4926,59801691.81,0.0214,0.1188,219.955,10
60,12,AG_12_5,AUD10,Display,Max Conversions,11.89,264085.18,261312.23,2461294,54670,6552,66644017.45,0.0222,0.1199,255.036,10
61,13,AG_13_1,AUD3,Display,tROAS,11.43,101603.76,106412.44,1072308,11264,894,8963412.24,0.0105,0.0794,84.233,10
62,13,AG_13_2,AUD2,Display,tROAS,6.3,108161.46,102721.91,670084,7594,602,5036982.06,0.0113,0.0794,49.035,10
63,13,AG_13_3,AUD7,Display,tROAS,11.53,137236.68,119857.98,1005208,11157,911,12384090.68,0.0111,0.0817,103.323,10
64,13,AG_13_4,AUD5,Display,Max Conversions,9.6,104821.14,105057.44,697266,7958,634,10189519.74,0.0114,0.0797,96.99,10
65,13,AG_13_5,AUD6,Display,tROAS,8.79,101615.72,89051.36,784337,8640,806,6544793.85,0.011,0.0934,73.495,10
66,14,AG_14_1,AUD8,Video,tROAS,11.72,245054.02,241063.98,1034823,12565,1031,18212392.87,0.0121,0.0821,75.55,10
67,14,AG_14_2,AUD10,Video,Max Conversions,11.52,237201.55,226935.58,1465921,19600,1422,16259777.71,0.0134,0.0726,71.649,10
68,14,AG_14_3,AUD2,Video,Manual CPC,11.0,248457.51,241487.35,1270553,14652,1044,13936126.4,0.0115,0.0713,57.71,10
69,14,AG_14_4,AUD2,Video,Manual CPC,13.82,205615.34,181375.67,648242,7260,512,8642971.56,0.0112,0.0706,47.652,10
70,14,AG_14_5,AUD8,Video,Max Conversions,10.96,338560.4,327975.31,1045191,11951,912,11466574.16,0.0114,0.0763,34.962,10
71,15,AG_15_1,AUD10,Social,tROAS,18.27,759245.92,707593.83,4494478,130275,15633,147078268.37,0.029,0.12,207.857,10
72,15,AG_15_2,AUD2,Social,Manual CPC,13.53,819101.33,700335.75,4259177,116152,13938,240601582.01,0.0273,0.12,343.552,10
73,15,AG_15_3,AUD1,Social,Manual CPC,12.65,516520.76,527824.57,2537518,76811,9217,141809028.94,0.0303,0.12,268.667,10
74,15,AG_15_4,AUD6,Social,Manual CPC,17.75,706960.66,722360.0,3761135,122146,14657,182421842.68,0.0325,0.12,252.536,10
75,15,AG_15_5,AUD7,Social,Max Conversions,11.88,895402.59,854869.45,4733427,141576,16989,204280955.98,0.0299,0.12,238.962,10
76,16,AG_16_1,AUD2,Search,Manual CPC,29.28,731779.39,664446.48,3574564,102071,12248,197104769.26,0.0286,0.12,296.645,10
77,16,AG_16_2,AUD7,Search,Manual CPC,19.53,497417.29,426574.56,1687043,44605,5352,48062214.54,0.0264,0.12,112.67,10
78,16,AG_16_3,AUD5,Search,Max Conversions,22.02,501038.47,485014.6,2250746,59750,7170,94794228.49,0.0265,0.12,195.446,10
79,16,AG_16_4,AUD2,Search,Max Conversions,23.42,516267.08,479451.88,2731103,77418,9290,148988834.63,0.0283,0.12,310.748,10
80,16,AG_16_5,AUD3,Search,Max Conversions,24.77,667257.44,603051.68,3003099,82182,9861,151575892.89,0.0274,0.12,251.348,10
81,17,AG_17_1,AUD9,Display,Manual CPC,11.92,394324.44,363496.94,3841507,59171,7100,82679568.48,0.0154,0.12,227.456,10
82,17,AG_17_2,AUD1,Display,Manual CPC,9.12,549750.16,549670.49,5827266,90837,10379,153967560.24,0.0156,0.1143,280.109,10
83,17,AG_17_3,AUD3,Display,Max Conversions,7.9,412884.66,398472.94,4667137,70990,7363,108662488.65,0.0152,0.1037,272.697,10
84,17,AG_17_4,AUD4,Display,tROAS,10.76,560035.53,478510.03,3890375,52189,6262,62578704.26,0.0134,0.12,130.778,10
85,17,AG_17_5,AUD10,Display,Max Conversions,7.94,611572.41,603772.81,7795177,106520,12353,156467343.72,0.0137,0.116,259.149,10
86,18,AG_18_1,AUD3,Display,Manual CPC,10.54,426800.29,369211.63,2736578,27392,2473,22080414.77,0.01,0.0903,59.804,10
87,18,AG_18_2,AUD1,Display,Manual CPC,7.44,355716.67,325921.04,3077562,32201,2865,24901228.89,0.0105,0.089,76.403,10
88,18,AG_18_3,AUD7,Display,Max Conversions,6.8,360543.87,358054.98,2595836,25092,2067,17968767.12,0.0097,0.0824,50.184,10
89,18,AG_18_4,AUD8,Display,tROAS,8.59,513002.69,498125.93,4282046,43659,3860,59291684.96,0.0102,0.0884,119.03,10
90,18,AG_18_5,AUD6,Display,tROAS,6.6,470023.09,453692.67,5093808,49881,4097,43044895.13,0.0098,0.0821,94.877,10
91,19,AG_19_1,AUD4,Search,Manual CPC,26.25,129411.43,133526.67,702384,17350,2082,34008889.16,0.0247,0.12,254.697,10
92,19,AG_19_2,AUD10,Search,tROAS,23.29,121793.42,108422.53,600594,13354,1602,13604007.62,0.0222,0.12,125.472,10
93,19,AG_19_3,AUD3,Search,tROAS,21.99,116539.11,108812.35,652276,16179,1941,32461471.83,0.0248,0.12,298.325,10
94,19,AG_19_4,AUD6,Search,tROAS,19.9,147520.25,145276.4,774186,18195,2183,30722059.54,0.0235,0.12,211.473,10
95,19,AG_19_5,AUD10,Search,Max Conversions,19.95,117556.34,107733.98,525174,13848,1661,16751093.23,0.0264,0.12,155.486,10
96,20,AG_20_1,AUD4,Display,Manual CPC,8.73,588290.75,575110.61,4004327,37883,2181,27377315.42,0.0095,0.0576,47.604,10
97,20,AG_20_2,AUD1,Display,Max Conversions,9.06,549950.58,517253.32,4021746,42324,2700,46958899.36,0.0105,0.0638,90.785,10
98,20,AG_20_3,AUD4,Display,tROAS,8.5,440490.08,441221.79,3287537,30470,1881,19770796.44,0.0093,0.0618,44.809,10
99,20,AG_20_4,AUD3,Display,Manual CPC,5.47,345188.07,306221.88,3055934,31523,1879,18849377.12,0.0103,0.0596,61.555,10
100,20,AG_20_5,AUD8,Display,Max Conversions,11.34,619411.69,559369.22,6009998,63774,4050,58121571.77,0.0106,0.0635,103.906,10
101,21,AG_21_1,AUD5,Video,Manual CPC,10.39,294079.11,254891.54,775557,9353,472,6864736.68,0.0121,0.0505,26.932,10
102,21,AG_21_2,AUD1,Video,Max Conversions,10.25,265055.08,275525.97,2008567,22999,1284,15200954.4,0.0115,0.0558,55.171,10
103,21,AG_21_3,AUD2,Video,Manual CPC,6.59,301199.34,314650.12,1605792,16227,800,11914195.06,0.0101,0.0493,37.865,10
104,21,AG_21_4,AUD2,Video,Max Conversions,10.25,233944.51,215467.33,948122,11211,540,9127669.67,0.0118,0.0482,42.362,10
105,21,AG_21_5,AUD2,Video,tROAS,11.22,169619.58,159482.02,461007,4662,226,2629869.6,0.0101,0.0485,16.49,10
106,22,AG_22_1,AUD7,Social,Max Conversions,10.77,445075.33,445368.82,2343273,29992,1833,23885282.91,0.0128,0.0611,53.63,10
107,22,AG_22_2,AUD4,Social,tROAS,18.67,307015.61,278053.42,2176238,26731,1804,24755270.86,0.0123,0.0675,89.031,10
108,22,AG_22_3,AUD3,Social,Max Conversions,12.26,281757.09,253296.19,2068032,25218,1611,18409548.06,0.0122,0.0639,72.68,10
109,22,AG_22_4,AUD6,Social,tROAS,18.44,271514.79,266373.72,1463064,20922,1431,23706035.86,0.0143,0.0684,88.995,10
110,22,AG_22_5,AUD4,Social,tROAS,14.19,364686.58,314190.86,2293651,32380,2185,19008276.62,0.0141,0.0675,60.499,10
111,23,AG_23_1,AUD5,Video,Max Conversions,9.76,202215.31,189917.55,1224805,6129,175,3012802.8,0.005,0.0286,15.864,10
112,23,AG_23_2,AUD1,Video,Max Conversions,7.72,244266.05,210419.55,803901,3672,110,1550472.34,0.0046,0.0301,7.368,10
113,23,AG_23_3,AUD3,Video,Manual CPC,14.7,212724.97,221272.75,1256965,6636,199,3378360.01,0.0053,0.03,15.268,10
114,23,AG_23_4,AUD1,Video,Max Conversions,14.83,228801.15,199529.92,1306829,6277,200,3021334.49,0.0048,0.032,15.142,10
115,23,AG_23_5,AUD9,Video,Manual CPC,6.7,247786.81,214653.24,713089,3257,89,1044434.67,0.0046,0.0274,4.866,10
116,24,AG_24_1,AUD6,Display,Max Conversions,6.8,450323.53,468730.83,4949982,41327,1591,22281523.25,0.0083,0.0385,47.536,10
117,24,AG_24_2,AUD3,Display,Manual CPC,7.64,410376.35,374690.83,2755354,20540,829,12857987.79,0.0075,0.0404,34.316,10
118,24,AG_24_3,AUD5,Display,tROAS,10.0,386921.16,389715.93,3910897,33085,1289,22576827.77,0.0085,0.039,57.931,10
119,24,AG_24_4,AUD7,Display,Max Conversions,9.71,373185.93,323115.18,3424492,29110,1184,9597114.73,0.0085,0.0407,29.702,10
120,24,AG_24_5,AUD9,Display,tROAS,10.76,286411.71,287492.49,2005751,15203,624,7005197.75,0.0076,0.0411,24.367,10
121,25,AG_25_1,AUD4,Search,Max Conversions,23.21,499039.32,505837.21,1764879,34856,2305,30468123.28,0.0198,0.0662,60.233,10
122,25,AG_25_2,AUD10,Search,Manual CPC,28.29,506853.15,511471.94,1883826,33853,2357,31477932.73,0.018,0.0696,61.544,10
123,25,AG_25_3,AUD9,Search,Max Conversions,29.27,550351.39,527173.51,1841157,34182,2159,35965517.45,0.0186,0.0632,68.223,10
124,25,AG_25_4,AUD7,Search,Manual CPC,20.24,700555.76,596304.9,3344565,63513,4359,73782883.55,0.019,0.0686,123.733,10
125,25,AG_25_5,AUD3,Search,Manual CPC,18.21,686033.93,646755.98,3719288,71022,4644,57523309.3,0.0191,0.0654,88.941,10
1,1,AG_1_1,AUD4,Social,Max Conversions,17.99,343809.72,324806.04,1403730,16211,628,6662019.18,0.0115,0.0388,20.511,11
2,1,AG_1_2,AUD9,Social,tROAS,11.81,234306.38,223388.39,1681897,21296,844,13360421.74,0.0127,0.0396,59.808,11
3,1,AG_1_3,AUD6,Social,Max Conversions,11.56,348550.52,305216.8,1851670,24344,967,10805414.01,0.0131,0.0397,35.402,11
4,1,AG_1_4,AUD1,Social,tROAS,17.81,385609.89,389092.58,2367341,31800,1258,12998485.05,0.0134,0.0396,33.407,11
5,1,AG_1_5,AUD10,Social,Manual CPC,14.49,314531.32,308276.85,2164784,28983,1132,19473799.06,0.0134,0.0391,63.17,11
6,2,AG_2_1,AUD1,Search,Max Conversions,22.71,264139.82,263548.0,1260846,26838,1469,21274336.17,0.0213,0.0548,80.723,11
7,2,AG_2_2,AUD4,Search,Max Conversions,29.87,403386.49,369166.05,1568111,28770,1666,19860966.25,0.0183,0.0579,53.8,11
8,2,AG_2_3,AUD1,Search,tROAS,18.81,296659.48,274816.9,1054754,20930,1284,21190658.19,0.0198,0.0614,77.108,11
9,2,AG_2_4,AUD9,Search,Max Conversions,27.09,405078.32,357463.86,2068010,42924,2193,22656920.37,0.0208,0.0511,63.382,11
10,2,AG_2_5,AUD9,Search,Manual CPC,24.56,355844.15,350080.26,1614755,33809,2094,17171107.68,0.0209,0.0619,49.049,11
11,3,AG_3_1,AUD9,Video,Max Conversions,12.89,296321.0,271768.22,929944,7140,160,1800922.93,0.0077,0.0224,6.627,11
12,3,AG_3_2,AUD7,Video,Manual CPC,14.9,330674.04,304570.87,1396268,8975,188,1770744.1,0.0064,0.021,5.814,11
13,3,AG_3_3,AUD6,Video,Manual CPC,12.04,271938.55,284130.88,1034543,6719,157,1472350.69,0.0065,0.0234,5.182,11
14,3,AG_3_4,AUD1,Video,tROAS,11.15,352883.43,315060.3,1164260,8312,187,2755894.87,0.0071,0.0225,8.747,11
15,3,AG_3_5,AUD5,Video,tROAS,11.62,421902.45,359512.14,1109239,7087,157,1549277.32,0.0064,0.0222,4.309,11
16,4,AG_4_1,AUD9,Display,Manual CPC,7.26,313322.3,307439.91,2310212,24635,684,11551993.51,0.0107,0.0278,37.575,11
17,4,AG_4_2,AUD1,Display,tROAS,9.42,505031.89,488312.04,3635062,37940,1016,11922967.45,0.0104,0.0268,24.417,11
18,4,AG_4_3,AUD6,Display,tROAS,8.71,537183.54,487902.63,3871953,38171,1098,17592390.08,0.0099,0.0288,36.057,11
19,4,AG_4_4,AUD6,Display,Manual CPC,10.99,363476.04,317452.94,2924780,30152,843,10425436.52,0.0103,0.028,32.841,11
20,4,AG_4_5,AUD4,Display,Max Conversions,6.06,390127.1,389962.64,3528664,33939,1041,16166194.92,0.0096,0.0307,41.456,11
21,5,AG_5_1,AUD8,Display,Max Conversions,9.33,460215.32,403182.22,4083220,40505,1612,14376352.92,0.0099,0.0398,35.657,11
22,5,AG_5_2,AUD3,Display,tROAS,7.74,543332.37,560942.84,4538852,47255,1736,28948029.89,0.0104,0.0368,51.606,11
23,5,AG_5_3,AUD6,Display,tROAS,7.39,554894.55,474204.18,3147120,30536,1252,15744468.5,0.0097,0.041,33.202,11
24,5,AG_5_4,AUD7,Display,Manual CPC,6.16,636472.72,661847.15,7703452,81894,3290,45167291.53,0.0106,0.0402,68.244,11
25,5,AG_5_5,AUD7,Display,Manual CPC,7.58,484379.75,495657.58,6298040,61520,2311,37379880.51,0.0098,0.0376,75.415,11
26,6,AG_6_1,AUD10,Video,Manual CPC,11.07,229134.06,229161.43,648533,3692,127,2020428.96,0.0057,0.0346,8.817,11
27,6,AG_6_2,AUD2,Video,Manual CPC,7.65,207351.51,179131.29,665200,3879,125,2191966.92,0.0058,0.0322,12.237,11
28,6,AG_6_3,AUD8,Video,Max Conversions,10.84,142336.0,132014.97,774846,3890,116,1311318.93,0.005,0.0299,9.933,11
29,6,AG_6_4,AUD5,Video,Manual CPC,9.67,216453.25,205569.38,1153822,6307,197,3171214.82,0.0055,0.0312,15.426,11
30,6,AG_6_5,AUD1,Video,Manual CPC,11.83,184087.63,189219.5,914146,5182,178,2073235.47,0.0057,0.0344,10.957,11
31,7,AG_7_1,AUD8,Video,tROAS,12.22,415078.54,418132.86,1195710,13295,604,5041726.12,0.0111,0.0455,12.058,11
32,7,AG_7_2,AUD1,Video,Manual CPC,14.14,345807.31,350278.91,1914808,23307,1074,9250872.77,0.0122,0.0461,26.41,11
33,7,AG_7_3,AUD5,Video,tROAS,14.2,305224.1,308127.73,1071800,12305,499,7264686.25,0.0115,0.0406,23.577,11
34,7,AG_7_4,AUD4,Video,Manual CPC,12.28,324471.49,289303.99,1699141,21085,1025,11144822.95,0.0124,0.0486,38.523,11
35,7,AG_7_5,AUD1,Video,Manual CPC,10.42,462766.38,462404.82,1693730,18395,736,11840145.32,0.0109,0.04,25.606,11
36,8,AG_8_1,AUD5,Social,tROAS,19.08,492791.29,425054.33,2911549,79311,9517,163692479.44,0.0272,0.12,385.11,11
37,8,AG_8_2,AUD6,Social,Max Conversions,19.54,579074.51,549515.86,4303185,110138,11552,113675129.97,0.0256,0.1049,206.864,11
38,8,AG_8_3,AUD2,Social,Max Conversions,16.6,820528.47,791080.18,3574794,83869,9662,122062838.47,0.0235,0.1152,154.299,11
39,8,AG_8_4,AUD1,Social,tROAS,13.97,849547.7,789783.11,5672871,131489,14292,144047360.86,0.0232,0.1087,182.389,11
40,8,AG_8_5,AUD9,Social,tROAS,11.27,454924.99,442078.1,3409829,77198,8963,109833960.83,0.0226,0.1161,248.449,11
41,9,AG_9_1,AUD8,Social,Max Conversions,12.65,400789.27,400541.08,2767186,80962,8809,141045796.57,0.0293,0.1088,352.138,11
42,9,AG_9_2,AUD6,Social,tROAS,15.7,371972.19,325886.43,1763967,51805,5773,84139935.64,0.0294,0.1114,258.188,11
43,9,AG_9_3,AUD3,Social,tROAS,19.27,429763.58,411551.5,2467600,65088,6994,75086483.69,0.0264,0.1075,182.447,11
44,9,AG_9_4,AUD9,Social,tROAS,14.28,377207.92,355573.51,2383991,68597,7888,71662349.46,0.0288,0.115,201.54,11
45,9,AG_9_5,AUD7,Social,tROAS,14.05,246892.29,233901.96,1798607,45758,5017,48442321.55,0.0254,0.1096,207.105,11
46,10,AG_10_1,AUD3,Video,tROAS,13.39,299175.2,279980.77,816387,7986,495,7965766.89,0.0098,0.0621,28.451,11
47,10,AG_10_2,AUD7,Video,Max Conversions,6.38,262009.9,243740.86,1737335,19100,1024,10254786.2,0.011,0.0536,42.072,11
48,10,AG_10_3,AUD4,Video,tROAS,12.25,402092.0,361465.57,1584591,15046,856,10089592.08,0.0095,0.057,27.913,11
49,10,AG_10_4,AUD9,Video,Max Conversions,11.86,310304.03,272710.9,999888,11195,625,7517910.87,0.0112,0.0558,27.567,11
50,10,AG_10_5,AUD6,Video,Manual CPC,6.09,387899.13,392793.4,1958123,21841,1201,19456534.15,0.0112,0.055,49.534,11
51,11,AG_11_1,AUD2,Social,Max Conversions,17.84,838770.44,790825.58,4101052,123208,14784,199517970.71,0.03,0.12,252.291,11
52,11,AG_11_2,AUD3,Social,Manual CPC,14.96,651975.28,565027.03,3819720,128245,15389,218813599.72,0.0336,0.12,387.262,11
53,11,AG_11_3,AUD8,Social,Max Conversions,15.89,483280.7,450328.3,3453788,106863,12823,108264003.12,0.0309,0.12,240.411,11
54,11,AG_11_4,AUD10,Social,Max Conversions,17.58,466403.53,484421.91,3992663,112712,13525,110867093.78,0.0282,0.12,228.865,11
55,11,AG_11_5,AUD1,Social,tROAS,14.79,737202.42,685855.56,5685303,163025,19563,166476050.62,0.0287,0.12,242.728,11
56,12,AG_12_1,AUD5,Display,Max Conversions,9.2,175109.24,150538.59,1301252,14976,1661,21176559.94,0.0115,0.111,140.672,11
57,12,AG_12_2,AUD5,Display,Max Conversions,9.67,141072.94,141102.08,1340145,15565,1843,31658973.39,0.0116,0.1185,224.369,11
58,12,AG_12_3,AUD9,Display,tROAS,11.74,203224.87,190040.52,1825237,21255,2472,36224136.97,0.0116,0.1163,190.613,11
59,12,AG_12_4,AUD4,Display,Manual CPC,8.86,203233.29,199780.28,1869535,19997,2093,22868043.57,0.0107,0.1047,114.466,11
60,12,AG_12_5,AUD1,Display,Max Conversions,5.68,128116.66,113539.05,935041,11185,1207,14135414.67,0.012,0.108,124.498,11
61,13,AG_13_1,AUD2,Display,tROAS,8.59,185177.61,191135.71,1686905,23164,2053,35776804.53,0.0137,0.0887,187.18,11
62,13,AG_13_2,AUD8,Display,Manual CPC,11.72,136705.59,126916.96,1000713,13793,1167,13321866.52,0.0138,0.0847,104.965,11
63,13,AG_13_3,AUD1,Display,Max Conversions,9.87,167517.9,151943.97,1084476,14853,1330,22215772.46,0.0137,0.0896,146.21,11
64,13,AG_13_4,AUD9,Display,Max Conversions,5.99,123093.81,116790.79,1191722,17121,1479,13488080.23,0.0144,0.0864,115.489,11
65,13,AG_13_5,AUD6,Display,Max Conversions,9.98,142798.86,138025.71,1018754,15264,1443,22028243.3,0.015,0.0946,159.595,11
66,14,AG_14_1,AUD4,Video,Manual CPC,6.75,1120521.74,966981.95,4898160,76457,6423,88293260.2,0.0156,0.084,91.308,11
67,14,AG_14_2,AUD5,Video,Manual CPC,7.15,762241.71,733389.82,3454117,52538,4002,50120014.56,0.0152,0.0762,68.34,11
68,14,AG_14_3,AUD8,Video,Max Conversions,10.16,1096097.57,1070300.4,5009392,76508,5547,56422115.7,0.0153,0.0725,52.716,11
69,14,AG_14_4,AUD2,Video,Max Conversions,10.45,785530.07,714579.57,4356567,60538,4834,65566998.14,0.0139,0.0799,91.756,11
70,14,AG_14_5,AUD10,Video,Manual CPC,10.45,683702.99,704783.43,3584187,55769,4389,36165182.06,0.0156,0.0787,51.314,11
71,15,AG_15_1,AUD6,Social,tROAS,10.44,505661.95,474210.79,2181556,43011,5161,67398393.92,0.0197,0.12,142.128,11
72,15,AG_15_2,AUD8,Social,Manual CPC,16.82,685117.27,702021.19,3948001,88611,10633,129622479.53,0.0224,0.12,184.642,11
73,15,AG_15_3,AUD2,Social,tROAS,12.04,394518.48,352965.54,2863621,58048,6965,107963355.82,0.0203,0.12,305.875,11
74,15,AG_15_4,AUD8,Social,tROAS,12.77,490678.64,467305.43,1987311,41842,5021,69690187.01,0.0211,0.12,149.132,11
75,15,AG_15_5,AUD4,Social,tROAS,16.26,517985.76,453179.61,2557177,49939,5992,70091742.93,0.0195,0.12,154.667,11
76,16,AG_16_1,AUD4,Search,Max Conversions,27.07,351991.65,308388.61,1052811,29391,3526,61106104.43,0.0279,0.12,198.146,11
77,16,AG_16_2,AUD5,Search,Max Conversions,25.44,392395.8,379406.84,1722443,50537,6064,86057863.9,0.0293,0.12,226.822,11
78,16,AG_16_3,AUD4,Search,tROAS,21.95,557440.41,500372.12,2142618,68397,8207,136357237.85,0.0319,0.12,272.512,11
79,16,AG_16_4,AUD3,Search,tROAS,28.53,546283.35,467132.07,2027945,58618,7034,74013041.78,0.0289,0.12,158.441,11
80,16,AG_16_5,AUD5,Search,tROAS,23.9,373866.95,361853.74,1945412,58256,6990,103391028.84,0.0299,0.12,285.726,11
81,17,AG_17_1,AUD2,Display,Manual CPC,8.39,528674.0,461617.5,4302160,58439,5060,78929862.42,0.0136,0.0866,170.985,11
82,17,AG_17_2,AUD1,Display,Max Conversions,10.38,537140.08,555232.41,4202476,57564,4432,55091533.18,0.0137,0.077,99.222,11
83,17,AG_17_3,AUD5,Display,tROAS,9.91,407328.29,377281.72,3117273,41015,3634,47660460.05,0.0132,0.0886,126.326,11
84,17,AG_17_4,AUD6,Display,tROAS,11.7,356108.05,325684.49,3937539,61514,4868,50639153.74,0.0156,0.0791,155.485,11
85,17,AG_17_5,AUD10,Display,Manual CPC,9.0,537038.69,490820.68,3739486,55791,4452,78569925.55,0.0149,0.0798,160.079,11
86,18,AG_18_1,AUD2,Display,Max Conversions,6.58,288832.72,281968.05,2537721,22071,1711,30114156.72,0.0087,0.0775,106.8,11
87,18,AG_18_2,AUD9,Display,tROAS,5.31,269654.45,281763.69,2932906,22156,1578,18619707.65,0.0076,0.0712,66.083,11
88,18,AG_18_3,AUD7,Display,Max Conversions,11.78,359399.64,376645.18,4019146,36527,2741,49156203.2,0.0091,0.0751,130.511,11
89,18,AG_18_4,AUD5,Display,tROAS,6.14,288672.97,268679.27,2018722,17229,1260,18301831.6,0.0085,0.0732,68.118,11
90,18,AG_18_5,AUD2,Display,Manual CPC,11.81,323699.01,337298.71,3924287,34911,2609,42329515.03,0.0089,0.0747,125.496,11
91,19,AG_19_1,AUD3,Search,Manual CPC,25.67,262446.58,243579.93,1518000,28822,2987,34648050.75,0.019,0.1037,142.245,11
92,19,AG_19_2,AUD3,Search,Max Conversions,28.09,193330.96,186253.13,778003,16368,1621,25247512.57,0.021,0.099,135.555,11
93,19,AG_19_3,AUD2,Search,Manual CPC,29.59,172827.0,152936.53,533845,11890,1120,18368318.65,0.0223,0.0942,120.104,11
94,19,AG_19_4,AUD2,Search,Max Conversions,24.86,177626.72,175442.35,977217,18789,1657,17692645.1,0.0192,0.0882,100.846,11
95,19,AG_19_5,AUD10,Search,tROAS,22.35,268234.54,275320.51,1376191,29625,2814,47932208.51,0.0215,0.095,174.096,11
96,20,AG_20_1,AUD10,Display,Manual CPC,9.29,44103.37,45345.83,291173,2020,78,1177431.89,0.0069,0.0387,25.966,11
97,20,AG_20_2,AUD3,Display,tROAS,6.07,68807.3,70444.53,576771,4482,171,1860059.75,0.0078,0.0383,26.405,11
98,20,AG_20_3,AUD10,Display,tROAS,8.3,70089.1,68623.79,832421,5618,230,2595118.23,0.0067,0.041,37.817,11
99,20,AG_20_4,AUD4,Display,Manual CPC,11.19,40525.82,35731.95,313394,2265,96,1560397.86,0.0072,0.0427,43.67,11
100,20,AG_20_5,AUD4,Display,Manual CPC,6.59,72887.96,65591.17,701490,5565,194,3309848.74,0.0079,0.035,50.462,11
101,21,AG_21_1,AUD10,Video,Manual CPC,14.77,223355.51,213832.16,692347,2928,112,1221448.74,0.0042,0.0383,5.712,11
102,21,AG_21_2,AUD3,Video,tROAS,7.73,175221.69,165651.27,738506,3650,125,1564823.33,0.0049,0.0343,9.446,11
103,21,AG_21_3,AUD3,Video,Max Conversions,14.78,280376.77,265163.62,1731894,8170,295,4977852.05,0.0047,0.0361,18.773,11
104,21,AG_21_4,AUD9,Video,Max Conversions,13.0,172534.23,178635.61,576698,2561,86,1060097.52,0.0044,0.0339,5.934,11
105,21,AG_21_5,AUD10,Video,tROAS,14.89,221826.96,215246.24,785782,3510,139,1773963.61,0.0045,0.0397,8.242,11
106,22,AG_22_1,AUD4,Social,tROAS,17.09,207920.64,199133.92,1265609,17694,830,11469440.91,0.014,0.0469,57.597,11
107,22,AG_22_2,AUD5,Social,tROAS,16.86,228644.72,205756.63,1478691,19873,927,15608455.19,0.0134,0.0467,75.859,11
108,22,AG_22_3,AUD4,Social,Manual CPC,16.28,153241.84,158131.43,869790,13041,522,9040635.11,0.015,0.0401,57.172,11
109,22,AG_22_4,AUD8,Social,Max Conversions,12.69,219031.79,220121.05,1176376,16903,757,12646686.88,0.0144,0.0448,57.453,11
110,22,AG_22_5,AUD9,Social,Max Conversions,19.68,227363.48,238512.57,2033027,28855,1320,15023064.15,0.0142,0.0457,62.986,11
111,23,AG_23_1,AUD5,Video,Max Conversions,14.57,346452.23,356230.27,1983251,10368,210,2740270.71,0.0052,0.0203,7.692,11
112,23,AG_23_2,AUD3,Video,Max Conversions,14.13,509978.45,470163.08,2265642,10551,252,2378338.64,0.0047,0.024,5.059,11
113,23,AG_23_3,AUD10,Video,Max Conversions,6.98,500040.66,440232.05,3104956,15206,348,4715696.67,0.0049,0.0229,10.712,11
114,23,AG_23_4,AUD6,Video,Max Conversions,14.84,451226.09,462863.11,1450069,6774,153,2424640.59,0.0047,0.0227,5.238,11
115,23,AG_23_5,AUD1,Video,tROAS,8.12,385090.16,379126.44,1209431,5995,129,1156990.89,0.005,0.0216,3.052,11
116,24,AG_24_1,AUD1,Display,tROAS,9.82,625777.61,533704.25,5007420,51500,1487,21313574.46,0.0103,0.0289,39.935,11
117,24,AG_24_2,AUD9,Display,Manual CPC,7.42,593707.71,553765.06,5285129,47261,1523,24753549.63,0.0089,0.0322,44.7,11
118,24,AG_24_3,AUD3,Display,tROAS,9.31,711202.83,643160.18,4466755,43966,1419,19180754.74,0.0098,0.0323,29.823,11
119,24,AG_24_4,AUD8,Display,tROAS,5.12,666868.16,628694.95,6984384,75172,2309,19298037.61,0.0108,0.0307,30.695,11
120,24,AG_24_5,AUD9,Display,Max Conversions,9.64,670072.25,668195.3,4720810,49983,1378,14518774.13,0.0106,0.0276,21.728,11
121,25,AG_25_1,AUD7,Search,Manual CPC,21.52,200279.74,186880.3,774701,11891,633,8805422.95,0.0153,0.0533,47.118,11
122,25,AG_25_2,AUD5,Search,Max Conversions,24.03,166697.32,155535.19,715377,10291,506,5028202.67,0.0144,0.0492,32.328,11
123,25,AG_25_3,AUD7,Search,Manual CPC,29.79,128453.25,121919.2,822763,13821,672,7308482.15,0.0168,0.0487,59.945,11
124,25,AG_25_4,AUD5,Search,tROAS,29.11,215179.64,202131.81,797783,11443,569,7726976.27,0.0143,0.0498,38.227,11
125,25,AG_25_5,AUD8,Search,tROAS,26.78,199196.35,207972.69,1001836,16023,812,6507576.91,0.016,0.0507,31.291,11
1,1,AG_1_1,AUD6,Social,Max Conversions,10.8,201167.4,184873.67,1043356,12550,487,4498714.44,0.012,0.0389,24.334,12
2,1,AG_1_2,AUD6,Social,Max Conversions,10.98,174389.32,179288.49,1055775,15231,573,6129082.25,0.0144,0.0377,34.186,12
3,1,AG_1_3,AUD6,Social,Max Conversions,12.54,158194.32,142706.71,676187,8135,305,4436292.92,0.012,0.0375,31.087,12
4,1,AG_1_4,AUD5,Social,tROAS,10.25,137949.66,117352.29,748277,10852,392,4634344.38,0.0145,0.0361,39.491,12
5,1,AG_1_5,AUD4,Social,tROAS,17.35,219901.3,197375.52,1120067,14788,526,6960813.08,0.0132,0.0356,35.267,12
